url,marque,id_variante,nom_attribue-1,valeur_attribue-1,nom_attribue-2,valeur_attribue-2,nom_attribue-3,valeur_attribue-3,nom_attribue-4,valeur_attribue-4,nom_attribue-5,valeur_attribue-5,nom_attribue-6,valeur_attribue-6,nom_attribue-7,valeur_attribue-7,nom_attribue-8,valeur_attribue-8,nom_attribue-9,valeur_attribue-9,nom_attribue-10,valeur_attribue-10,nom_attribue-11,valeur_attribue-11,nom_attribue-12,valeur_attribue-12,nom_attribue-13,valeur_attribue-13,nom_attribue-14,valeur_attribue-14,designation,reference,sku,code_strong,code_article_fournisseur,descriptif,dispositif_medical,prix_reference,prix_promotion,quantite_degressif-1,prix_promotion_degressif-1,quantite_degressif-2,prix_promotion_degressif-2,quantite_degressif-3,prix_promotion_degressif-3,quantite_degressif-4,prix_promotion_degressif-4,quantite_degressif-5,prix_promotion_degressif-5,quantite_degressif-6,prix_promotion_degressif-6,quantite_degressif-7,prix_promotion_degressif-7,quantite_degressif-8,prix_promotion_degressif-8,quantite_degressif-9,prix_promotion_degressif-9,quantite_degressif-10,prix_promotion_degressif-10
https://www.megadental.fr/tenons-radiculaires-titane-anthogyr.html,anthogyr,23304,Modèle,TVS1,,,,,,,,,,,,,,,,,,,,,,,,,,,TENONS RADICULAIRES TITANE TVS1 (12)      ANTHOGYR,3447-099,877-1225,247-1555,,"Avantages      •  Cylindrique en titane pour plusieurs dents.            •  Fixer en serrant 4 tours et en scellant.            • Excellent filetage auto taraudant: conservation maximale du tissu dentinaire.            • Haute précision d’ajustement.            • 2 fentes utilisées pour enlever les débris dentaires et L'excès de ciment pour   éviter toute pression dans la zone apicale.            • Tête fixe avec rainure.            • Code couleur du tenon, de la clé et du foret.      ",IIA,48.35,,1,48.35,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-radiculaires-titane-anthogyr.html,anthogyr,26740,Modèle,TVS2,,,,,,,,,,,,,,,,,,,,,,,,,,,TENONS RADICULAIRES TITANE TVS2 (12)      ANTHOGYR,3448-099,877-1226,247-2555,,"Avantages      •  Cylindrique en titane pour plusieurs dents.            •  Fixer en serrant 4 tours et en scellant.            • Excellent filetage auto taraudant: conservation maximale du tissu dentinaire.            • Haute précision d’ajustement.            • 2 fentes utilisées pour enlever les débris dentaires et L'excès de ciment pour   éviter toute pression dans la zone apicale.            • Tête fixe avec rainure.            • Code couleur du tenon, de la clé et du foret.      ",IIA,48.35,,1,48.35,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr-1.html,anthogyr,10399,Couleur,Bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,Foret Pivotmaster Cylindro-Coniques Bleu (3)  (ANTHOGYR),5465-003,881-3243,448-9559,,"Caractéristiques techniques:            • La boîte de 3 forets            • Couleur: Bleu            • Diamètre: 1,5 mm            • Numéro: 2893 T                  • Longueur: 13,5      ",IIA,56.3,48.9,1,48.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr-1.html,anthogyr,10400,Couleur,Rouge,,,,,,,,,,,,,,,,,,,,,,,,,,,Foret Pivotmaster Cylindro-Coniques Rouge  (3) ANTHOGYR,5464-003,881-3242,448-8559,,"Caractéristiques techniques:            • La boîte de 3 forets            • Couleur: Rouge            • Diamètre: 1,4 mm            • Numéro: 2892 T                  • Longueur: 11,5      ",IIA,56.3,48.9,1,48.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr-1.html,anthogyr,10401,Couleur,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Foret Pivotmaster Cylindro-Coniques Jaune (3) (ANTHOGYR),5463-003,881-3241,448-7559,,"Caractéristiques techniques:            • La boîte de 3 forets            • Couleur: Jaune            • Diamètre: 1,3 mm            • Numéro: 2891 T            • Longueur: 9,5 mm                         ",IIA,56.3,48.9,1,48.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr-1.html,anthogyr,17370,Couleur,Vert,,,,,,,,,,,,,,,,,,,,,,,,,,,Foret Pivotmaster Cylindro-Coniques Vert (3) (ANTHOGYR),5466-003,881-3244,449-0559,,"Caractéristiques techniques:            • La boîte de 3 forets            • Couleur: Vert            • Diamètre: 1,6 mm            • Numéro: 2894 T            • Longueur:  15,5 mm      ",IIA,56.3,48.9,1,48.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr.html,anthogyr,11357,Couleur,Rouge,Longueur,"1,25 mm",,,,,,,,,,,,,,,,,,,,,,,,,Tenons Fibio Core ANTHOGYR - 1.25  - Rouge  -jeu de 10,6103-004,882-4981,622-7560,,"Tenons pour reconstitutions directes.   Tenon en fibre de verre blanche renforcée, esthétique, radio-opaque, respect   anatomique et répartition des forces équilibrée, adhésion.   Àlasticité proche de la dentine.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;      Avantages :   - Meilleure répartition des formes dans la racine   - Radio opacité   - Préservation esthétique de la couronne   - Adhésion de la structure résine aux produits de collage   - Résistance (fibre renforcée).   ",IIA,101.9,83.45,1,83.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr.html,anthogyr,11358,Couleur,Jaune,Longueur,"1,1 mm",,,,,,,,,,,,,,,,,,,,,,,,,Tenons Fibio Core ANTHOGYR - 1.1 - Jaune  -jeu de 10,6102-004,882-4980,622-6560,,"Tenons pour reconstitutions directes.   Tenon en fibre de verre blanche renforcée, esthétique, radio-opaque, respect   anatomique et répartition des forces équilibrée, adhésion.   Àlasticité proche de la dentine.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;      Avantages :   - Meilleure répartition des formes dans la racine   - Radio opacité   - Préservation esthétique de la couronne   - Adhésion de la structure résine aux produits de collage   - Résistance (fibre renforcée).   ",IIA,101.9,83.45,1,83.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr.html,anthogyr,11359,Couleur,Noir,Longueur,"1,50 mm",,,,,,,,,,,,,,,,,,,,,,,,,Tenons Fibio Core ANTHOGYR - 1.50  - Noir  -jeu de 10,0974-004,882-8752,999-8560,,"Tenons pour reconstitutions directes.   Tenon en fibre de verre blanche renforcée, esthétique, radio-opaque, respect   anatomique et répartition des forces équilibrée, adhésion.   Àlasticité proche de la dentine.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;      Avantages :   - Meilleure répartition des formes dans la racine   - Radio opacité   - Préservation esthétique de la couronne   - Adhésion de la structure résine aux produits de collage   - Résistance (fibre renforcée).   ",IIA,101.9,83.45,1,83.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr.html,anthogyr,11360,Couleur,Bleu,Longueur,"1,35 mm",,,,,,,,,,,,,,,,,,,,,,,,,Tenons Fibio Core ANTHOGYR - 1.35  - Bleu  -jeu de 10,0973-004,882-8751,999-7560,,"Tenons pour reconstitutions directes.   Tenon en fibre de verre blanche renforcée, esthétique, radio-opaque, respect   anatomique et répartition des forces équilibrée, adhésion.   Àlasticité proche de la dentine.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;      Avantages :   - Meilleure répartition des formes dans la racine   - Radio opacité   - Préservation esthétique de la couronne   - Adhésion de la structure résine aux produits de collage   - Résistance (fibre renforcée).   ",IIA,101.9,83.45,1,83.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringue-inox-anthogyr.html,anthogyr,1876,Type de seringue,Inox sans aspiration,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Sterilife Inox sans aspiration ANTHOGYR,1509-004,882-9387,063-3560,,· Seringue intégralement réalisée en acier inoxydable de haute qualité :   résistance aux cycles de stérilisation   · Poignée ergonomique : prise en main confortable   · Fabrication française répondant à des exigences strictes   · Garantie 5 ans         Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue sans aspiration : Pour anesthésie para-apicale.   Seringue avec aspiration automatique : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   Seringue à aspiration manuelle et anneau : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   ,I,95,,1,95,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringue-inox-anthogyr.html,anthogyr,1877,Type de seringue,nox avec aspiration automatique,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Sterilife Inox avec aspiration automatique ANTHOGYR,1500-004,882-9388,063-4560,,· Seringue intégralement réalisée en acier inoxydable de haute qualité :   résistance aux cycles de stérilisation   · Poignée ergonomique : prise en main confortable   · Fabrication française répondant à des exigences strictes   · Garantie 5 ans         Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue sans aspiration : Pour anesthésie para-apicale.   Seringue avec aspiration automatique : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   Seringue à aspiration manuelle et anneau : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   ,I,95,,1,95,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringue-inox-anthogyr.html,anthogyr,1878,Type de seringue,Inox Aspiration Manuelle,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Sterilife Inox Aspiration Manuelle ANTHOGYR,1501-004,882-9389,063-5560,,· Seringue intégralement réalisée en acier inoxydable de haute qualité :   résistance aux cycles de stérilisation   · Poignée ergonomique : prise en main confortable   · Fabrication française répondant à des exigences strictes   · Garantie 5 ans         Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue sans aspiration : Pour anesthésie para-apicale.   Seringue avec aspiration automatique : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   Seringue à aspiration manuelle et anneau : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   ,I,95,,1,95,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr-1.html,anthogyr,1886,Type de seringue,chromée à basculement avec aspiration,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Chromée A Basculement Avec Aspiration (ANTHOGYR),1517-099,877-9395,064-1555,,"Seringues en métal pour carpule standard de 1,8 cc. pour réaliser des   anesthésies para-apicales et tronculaires.               Avantages :      • Injection précise      • Confort pour le parctien      • Grande facilité d'utilisation      • Carpule insérée par basculement               Caractéristiques Techniques :      • Seringues chromées à charnières      • Modèles : seringue classique, seringue pour aspiration 1 anneau, seringue pour   aspiration   • Garantie 1 an   • Dispositif médical de classe I   • Utilisation : se référer À  la notice",I,69,59.9,1,59.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr-1.html,anthogyr,1887,Type de seringue,chromée basculement avec aspiration à anneau,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Chromée Basculement Avec Aspiration A Anneau (ANTHOGYR),2292-090,878-0070,131-6556,,"Seringues en métal pour carpule standard de 1,8 cc. pour réaliser des   anesthésies para-apicales et tronculaires.               Avantages :      • Injection précise      • Confort pour le parctien      • Grande facilité d'utilisation      • Carpule insérée par basculement               Caractéristiques Techniques :      • Seringues chromées à charnières      • Modèles : seringue classique, seringue pour aspiration 1 anneau, seringue pour   aspiration   • Garantie 1 an   • Dispositif médical de classe I   • Utilisation : se référer À  la notice",I,69,59.9,1,59.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr-1.html,anthogyr,1988,Type de seringue,Chromées,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Chromée Classique A Basculement (ANTHOGYR),1594-099,877-9372,061-8555,,"Seringues en métal pour carpule standard de 1,8 cc. pour réaliser des   anesthésies para-apicales et tronculaires.               Avantages :      • Injection précise      • Confort pour le parctien      • Grande facilité d'utilisation      • Carpule insérée par basculement               Caractéristiques Techniques :      • Seringues chromées à charnières      • Modèles : seringue classique, seringue pour aspiration 1 anneau, seringue pour   aspiration   • Garantie 1 an   • Dispositif médical de classe I   • Utilisation : se référer À  la notice",I,49.35,42.9,1,42.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr.html,anthogyr,2728,Type d'embouts,Droit,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Ergoject ANTHOGYR,2158-002,880-0936,218-2558,,"Les seringues Ergoject et Miniject permettent de réaliser tous types   d'anesthésies (intraligamentaires, intraseptales, palatines, périapicales...).   Leur conception unique sans crémaillère permet un dosage très fin et une   injection indolore sans effet de jet.    Leur ergonomie facilite la pénétration des tissus tandis que leur design   innovant et leur conception silencieuse rassureront le patient.    Garantie 1 an.   Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue Miniject   Démultiplication de la force par 5 par effet de levier.   Livrée avec tube angulé à 30°.   Cette seringue est particulièrement adaptée pour les soins sur les enfants de   par son faible encombrement.      Seringue Ergoject   Démultiplication de la force par 3, par effet de levier.   Livrée avec tube embout droit.   De par sa prise en main,cette seringue permet de développer une force très   importante sur la poignée.",I,264,,1,264,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr.html,anthogyr,6939,Type d'embouts,Coudé 30°,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Miniject ANTHOGYR,4195-003,881-2973,421-9559,,"Les seringues Ergoject et Miniject permettent de réaliser tous types   d'anesthésies (intraligamentaires, intraseptales, palatines, périapicales...).   Leur conception unique sans crémaillère permet un dosage très fin et une   injection indolore sans effet de jet.    Leur ergonomie facilite la pénétration des tissus tandis que leur design   innovant et leur conception silencieuse rassureront le patient.    Garantie 1 an.   Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue Miniject   Démultiplication de la force par 5 par effet de levier.   Livrée avec tube angulé à 30°.   Cette seringue est particulièrement adaptée pour les soins sur les enfants de   par son faible encombrement.      Seringue Ergoject   Démultiplication de la force par 3, par effet de levier.   Livrée avec tube embout droit.   De par sa prise en main,cette seringue permet de développer une force très   importante sur la poignée.",I,264,,1,264,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/scrw-posts-acier-inox-anthogyr.html,anthogyr,5672,Diamètre,"1,5 mm",Conditionnement de vente,Boîte de 20,Longueur,"10,1",,,,,,,,,,,,,,,,,,,,,,,SCREW POSTS ACIER 5317 (20) ANTHOGYR,3497-099,877-1275,252-1555,,"SCREW-POSTS ACIER-INOX                Screw-posts acier-inox , tête carrée de 1,7mm sur plat et filetage   cylindro-ogival. Forets à 4 arrêts de coupe (pas d'ovalisation).      Distributeur intelligent                DM Classe IIA .       Organisme notifié : 0459      Fabricant : Anthogyr ",IIA,15.2,13.8,1,13.8,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/scrw-posts-acier-inox-anthogyr.html,anthogyr,5673,Diamètre,"1,5 mm",Conditionnement de vente,Boîte de 20,Longueur,"8,3",,,,,,,,,,,,,,,,,,,,,,,SCREW POSTS ACIER 5316 (20) ANTHOGYR,3496-099,877-1274,252-0555,,"SCREW-POSTS ACIER-INOX                Screw-posts acier-inox , tête carrée de 1,7mm sur plat et filetage   cylindro-ogival. Forets à 4 arrêts de coupe (pas d'ovalisation).      Distributeur intelligent                DM Classe IIA .       Organisme notifié : 0459      Fabricant : Anthogyr ",IIA,15.2,13.8,1,13.8,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/scrw-posts-acier-inox-anthogyr.html,anthogyr,5674,Diamètre,"1,5 mm",Conditionnement de vente,Boîte de 20,Longueur,"6,5",,,,,,,,,,,,,,,,,,,,,,,SCREW POSTS ACIER 5315 (20) ANTHOGYR,3495-099,877-1273,251-9555,,"SCREW-POSTS ACIER-INOX                Screw-posts acier-inox , tête carrée de 1,7mm sur plat et filetage   cylindro-ogival. Forets à 4 arrêts de coupe (pas d'ovalisation).      Distributeur intelligent                DM Classe IIA .       Organisme notifié : 0459      Fabricant : Anthogyr ",IIA,15.2,13.8,1,13.8,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/scrw-posts-acier-inox-anthogyr.html,anthogyr,5675,Diamètre,"1,3 mm",Conditionnement de vente,Boîte de 20,Longueur,"7,4",,,,,,,,,,,,,,,,,,,,,,,SCREW POSTS ACIER 5311 (20) ANTHOGYR,3481-099,877-1269,251-5555,,"SCREW-POSTS ACIER-INOX                Screw-posts acier-inox , tête carrée de 1,7mm sur plat et filetage   cylindro-ogival. Forets à 4 arrêts de coupe (pas d'ovalisation).      Distributeur intelligent                DM Classe IIA .       Organisme notifié : 0459      Fabricant : Anthogyr ",IIA,15.2,13.8,1,13.8,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/scrw-posts-acier-inox-anthogyr.html,anthogyr,5676,Diamètre,"1,3 mm",Conditionnement de vente,Boîte de 20,Longueur,"5,6",,,,,,,,,,,,,,,,,,,,,,,SCREW POSTS ACIER 5310 (20) ANTHOGYR,3489-099,877-1267,251-3555,,"SCREW-POSTS ACIER-INOX                Screw-posts acier-inox , tête carrée de 1,7mm sur plat et filetage   cylindro-ogival. Forets à 4 arrêts de coupe (pas d'ovalisation).      Distributeur intelligent                DM Classe IIA .       Organisme notifié : 0459      Fabricant : Anthogyr ",IIA,15.2,13.8,1,13.8,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/scrw-posts-acier-inox-anthogyr.html,anthogyr,5677,Diamètre,"1,1 mm",Conditionnement de vente,Boîte de 20,Longueur,"8,3",,,,,,,,,,,,,,,,,,,,,,,SCREW POSTS ACIER 5307 (20) ANTHOGYR,3488-099,877-1266,251-2555,,"SCREW-POSTS ACIER-INOX                Screw-posts acier-inox , tête carrée de 1,7mm sur plat et filetage   cylindro-ogival. Forets à 4 arrêts de coupe (pas d'ovalisation).      Distributeur intelligent                DM Classe IIA .       Organisme notifié : 0459      Fabricant : Anthogyr ",IIA,15.2,13.8,1,13.8,,,,,,,,,,,,,,,,,,
